,Rk,School,Conference,AP Rank,Year,Wins,Loses,Ties,OSRS,DSRS,SRS,Offensive Scoring,Defensive Scoring,Offensive Passing,Offensive Rushing,Defensive Rushing
4915,94.0,157.0,26.0,0.0,1976.0,7.0,4.0,0.0,-3.75,-1.08,-4.83,23.95,15.25,0.0,0.0,0.0
4916,95.0,199.0,24.0,0.0,1976.0,4.0,6.0,0.0,-2.15,-2.74,-4.89,23.75,15.88,0.0,0.0,0.0
4917,96.0,41.0,24.0,0.0,1976.0,8.0,2.0,0.0,-5.63,0.66,-4.97,19.16,12.25,0.0,0.0,0.0
4918,97.0,164.0,39.0,0.0,1976.0,2.0,10.0,0.0,-3.77,-1.73,-5.5,25.49,15.65,0.0,0.0,0.0
4919,98.0,71.0,34.0,0.0,1976.0,5.0,6.0,0.0,-3.87,-1.66,-5.53,24.43,13.66,0.0,0.0,0.0
4920,99.0,224.0,47.0,0.0,1976.0,5.0,5.0,0.0,-4.69,-0.85,-5.54,22.05,15.29,0.0,0.0,0.0
4921,100.0,236.0,26.0,0.0,1976.0,7.0,4.0,0.0,-0.69,-4.9,-5.59,24.91,18.6,0.0,0.0,0.0
4922,101.0,34.0,24.0,0.0,1976.0,6.0,4.0,1.0,-2.91,-2.87,-5.78,23.28,16.73,0.0,0.0,0.0
4923,102.0,110.0,34.0,0.0,1976.0,8.0,3.0,0.0,-6.11,0.29,-5.82,20.27,12.78,0.0,0.0,0.0
4924,103.0,177.0,45.0,0.0,1976.0,3.0,8.0,0.0,5.41,-11.52,-6.11,31.1,26.14,0.0,0.0,0.0
4925,104.0,19.0,26.0,0.0,1976.0,6.0,5.0,0.0,2.79,-8.92,-6.13,28.69,21.77,0.0,0.0,0.0
4926,105.0,10.0,48.0,0.0,1976.0,5.0,6.0,0.0,-0.35,-6.44,-6.79,26.03,18.91,0.0,0.0,0.0
4927,106.0,0.0,24.0,0.0,1976.0,4.0,7.0,0.0,-3.81,-3.34,-7.15,23.17,16.78,0.0,0.0,0.0
4928,107.0,208.0,48.0,0.0,1976.0,5.0,6.0,0.0,-0.57,-7.26,-7.83,24.84,19.25,0.0,0.0,0.0
4929,108.0,223.0,1.0,0.0,1976.0,2.0,9.0,0.0,-6.26,-2.25,-8.51,19.91,15.32,0.0,0.0,0.0
4930,109.0,204.0,45.0,0.0,1976.0,0.0,11.0,0.0,-2.83,-6.07,-8.9,23.79,26.23,0.0,0.0,0.0
4931,110.0,232.0,30.0,0.0,1976.0,4.0,5.0,2.0,-2.84,-6.42,-9.26,21.85,20.27,0.0,0.0,0.0
4932,111.0,48.0,25.0,0.0,1976.0,2.0,7.0,0.0,-6.46,-3.48,-9.93,19.34,17.33,0.0,0.0,0.0
4933,112.0,129.0,26.0,0.0,1976.0,3.0,8.0,0.0,-7.24,-2.72,-9.96,19.32,15.36,0.0,0.0,0.0
4934,113.0,219.0,52.0,0.0,1976.0,3.0,8.0,0.0,1.87,-12.22,-10.35,27.53,24.27,0.0,0.0,0.0
4935,114.0,155.0,24.0,0.0,1976.0,5.0,5.0,0.0,-8.26,-2.18,-10.44,19.89,15.72,0.0,0.0,0.0
4936,115.0,194.0,24.0,0.0,1976.0,7.0,4.0,0.0,-6.44,-4.55,-10.99,21.1,20.67,0.0,0.0,0.0
4937,116.0,220.0,24.0,0.0,1976.0,3.0,8.0,0.0,-6.0,-5.18,-11.18,20.34,18.43,0.0,0.0,0.0
4938,117.0,172.0,25.0,0.0,1976.0,2.0,7.0,0.0,-11.08,-0.85,-11.93,13.89,14.28,0.0,0.0,0.0
4939,118.0,167.0,25.0,0.0,1976.0,3.0,6.0,0.0,-8.94,-3.14,-12.08,14.64,15.75,0.0,0.0,0.0
4940,119.0,88.0,24.0,0.0,1976.0,3.0,8.0,0.0,-2.54,-9.59,-12.13,22.96,26.69,0.0,0.0,0.0
4941,120.0,31.0,26.0,0.0,1976.0,7.0,4.0,0.0,-4.61,-7.66,-12.28,18.58,21.88,0.0,0.0,0.0
4942,121.0,46.0,25.0,0.0,1976.0,3.0,6.0,0.0,-2.9,-9.41,-12.31,22.8,25.41,0.0,0.0,0.0
4943,122.0,238.0,30.0,0.0,1976.0,4.0,7.0,0.0,-7.1,-6.34,-13.44,17.78,19.64,0.0,0.0,0.0
4944,123.0,144.0,30.0,0.0,1976.0,4.0,6.0,1.0,-9.47,-5.17,-14.64,15.34,20.12,0.0,0.0,0.0
4945,124.0,24.0,34.0,0.0,1976.0,3.0,7.0,1.0,-9.09,-5.62,-14.71,18.1,17.76,0.0,0.0,0.0
4946,125.0,52.0,24.0,0.0,1976.0,4.0,7.0,0.0,-8.26,-7.36,-15.62,17.55,20.56,0.0,0.0,0.0
4947,126.0,217.0,52.0,0.0,1976.0,1.0,11.0,0.0,-7.84,-8.67,-16.51,18.56,23.65,0.0,0.0,0.0
4948,127.0,209.0,26.0,0.0,1976.0,3.0,8.0,0.0,-7.82,-8.71,-16.53,17.09,21.07,0.0,0.0,0.0
4949,128.0,165.0,34.0,0.0,1976.0,2.0,9.0,0.0,-5.11,-11.92,-17.03,20.68,25.08,0.0,0.0,0.0
4950,129.0,56.0,30.0,0.0,1976.0,1.0,10.0,0.0,-1.65,-15.64,-17.29,24.46,33.61,0.0,0.0,0.0
4951,130.0,93.0,24.0,0.0,1976.0,5.0,6.0,0.0,-13.86,-3.89,-17.75,9.4,17.11,0.0,0.0,0.0
4952,131.0,121.0,24.0,0.0,1976.0,4.0,7.0,0.0,-10.65,-7.73,-18.39,14.95,22.01,0.0,0.0,0.0
4953,132.0,87.0,24.0,0.0,1976.0,3.0,8.0,0.0,-9.33,-9.2,-18.53,16.2,30.24,0.0,0.0,0.0
4954,133.0,113.0,24.0,0.0,1976.0,2.0,9.0,0.0,-4.54,-14.28,-18.82,21.16,26.43,0.0,0.0,0.0
4955,134.0,95.0,24.0,0.0,1976.0,3.0,7.0,0.0,-9.13,-9.72,-18.85,15.16,23.13,0.0,0.0,0.0
4956,135.0,107.0,48.0,0.0,1976.0,2.0,9.0,0.0,-15.1,-5.94,-21.04,10.69,20.6,0.0,0.0,0.0
4957,136.0,61.0,26.0,0.0,1976.0,2.0,9.0,0.0,-10.87,-11.66,-22.53,14.15,30.3,0.0,0.0,0.0
4958,137.0,153.0,26.0,0.0,1976.0,1.0,10.0,0.0,-18.22,-11.57,-29.78,7.1,33.87,0.0,0.0,0.0
4959,1.0,156.0,24.0,1.0,1977.0,11.0,1.0,0.0,13.78,12.39,26.18,49.36,-2.37,0.0,0.0,0.0
4960,2.0,2.0,41.0,2.0,1977.0,11.0,1.0,0.0,13.25,11.23,24.48,45.69,-1.11,0.0,0.0,0.0
4961,3.0,202.0,45.0,4.0,1977.0,11.0,1.0,0.0,10.88,12.42,23.3,46.28,-0.72,0.0,0.0,0.0
4962,4.0,9.0,45.0,3.0,1977.0,11.0,1.0,0.0,6.77,15.71,22.48,38.5,-4.09,0.0,0.0,0.0
4963,5.0,168.0,24.0,8.0,1977.0,9.0,2.0,1.0,8.84,13.47,22.3,47.0,-2.65,0.0,0.0,0.0
4964,6.0,166.0,24.0,5.0,1977.0,11.0,1.0,0.0,14.65,7.46,22.11,45.5,2.95,0.0,0.0,0.0
4965,7.0,159.0,13.0,7.0,1977.0,10.0,2.0,0.0,15.85,4.9,20.75,47.31,5.59,0.0,0.0,0.0
4966,8.0,158.0,15.0,11.0,1977.0,9.0,3.0,0.0,7.53,12.41,19.94,40.36,-0.93,0.0,0.0,0.0
4967,9.0,104.0,41.0,6.0,1977.0,10.0,1.0,0.0,6.4,13.43,19.83,36.01,-2.42,0.0,0.0,0.0
4968,10.0,130.0,15.0,9.0,1977.0,10.0,2.0,0.0,6.76,12.89,19.65,40.98,-0.96,0.0,0.0,0.0
4969,11.0,140.0,13.0,12.0,1977.0,9.0,3.0,0.0,10.33,7.43,17.75,40.52,3.91,0.0,0.0,0.0
4970,12.0,228.0,39.0,10.0,1977.0,8.0,4.0,0.0,10.09,6.96,17.05,40.83,3.49,0.0,0.0,0.0
4971,13.0,216.0,39.0,13.0,1977.0,8.0,4.0,0.0,8.51,8.45,16.95,41.51,2.27,0.0,0.0,0.0
4972,14.0,67.0,24.0,14.0,1977.0,10.0,2.0,0.0,9.03,7.2,16.23,37.54,4.32,0.0,0.0,0.0
4973,15.0,147.0,1.0,17.0,1977.0,8.0,3.0,1.0,3.61,11.73,15.34,32.66,-0.82,0.0,0.0,0.0
4974,16.0,38.0,1.0,19.0,1977.0,8.0,3.0,1.0,5.16,9.01,14.16,33.17,2.0,0.0,0.0,0.0
4975,17.0,13.0,52.0,20.0,1977.0,9.0,2.0,0.0,8.86,4.65,13.51,44.94,8.02,0.0,0.0,0.0
4976,18.0,203.0,45.0,0.0,1977.0,8.0,4.0,0.0,13.5,-0.34,13.16,40.56,12.51,0.0,0.0,0.0
4977,19.0,131.0,15.0,0.0,1977.0,7.0,3.0,1.0,6.71,6.34,13.04,35.18,4.73,0.0,0.0,0.0
4978,20.0,215.0,39.0,0.0,1977.0,7.0,4.0,0.0,8.02,4.8,12.81,36.04,5.72,0.0,0.0,0.0
4979,21.0,8.0,52.0,18.0,1977.0,9.0,3.0,0.0,8.23,4.54,12.78,40.32,7.53,0.0,0.0,0.0
4980,22.0,149.0,1.0,0.0,1977.0,8.0,4.0,0.0,5.88,6.78,12.65,34.68,4.5,0.0,0.0,0.0
4981,23.0,42.0,13.0,0.0,1977.0,7.0,3.0,1.0,3.79,8.64,12.43,34.9,4.43,0.0,0.0,0.0
4982,24.0,184.0,24.0,16.0,1977.0,10.0,1.0,0.0,6.89,4.24,11.13,35.74,7.92,0.0,0.0,0.0
4983,25.0,105.0,41.0,0.0,1977.0,8.0,4.0,0.0,7.19,3.88,11.07,42.46,7.95,0.0,0.0,0.0
4984,26.0,26.0,39.0,0.0,1977.0,7.0,4.0,0.0,7.43,3.61,11.04,38.38,7.33,0.0,0.0,0.0
4985,27.0,122.0,1.0,0.0,1977.0,8.0,4.0,0.0,4.44,6.38,10.82,32.89,5.46,0.0,0.0,0.0
4986,28.0,150.0,24.0,0.0,1977.0,9.0,2.0,0.0,7.21,3.12,10.33,35.58,9.15,0.0,0.0,0.0
4987,29.0,196.0,39.0,15.0,1977.0,9.0,3.0,0.0,7.44,2.6,10.04,34.36,9.98,0.0,0.0,0.0
4988,30.0,89.0,45.0,0.0,1977.0,6.0,5.0,0.0,6.9,2.92,9.82,35.08,9.46,0.0,0.0,0.0
4989,31.0,207.0,45.0,0.0,1977.0,7.0,5.0,0.0,4.29,5.25,9.53,33.54,7.62,0.0,0.0,0.0
4990,32.0,136.0,13.0,0.0,1977.0,4.0,7.0,0.0,2.03,6.98,9.02,30.43,2.27,0.0,0.0,0.0
4991,33.0,79.0,24.0,0.0,1977.0,6.0,5.0,0.0,4.61,4.27,8.88,33.21,9.26,0.0,0.0,0.0
4992,34.0,98.0,13.0,0.0,1977.0,8.0,4.0,0.0,2.14,6.57,8.71,30.78,4.23,0.0,0.0,0.0
4993,35.0,231.0,39.0,0.0,1977.0,6.0,5.0,0.0,6.31,2.41,8.71,35.23,8.77,0.0,0.0,0.0
4994,36.0,197.0,24.0,0.0,1977.0,6.0,5.0,0.0,4.71,3.88,8.6,32.11,8.13,0.0,0.0,0.0
4995,37.0,162.0,41.0,0.0,1977.0,5.0,6.0,0.0,3.32,5.17,8.5,32.64,4.31,0.0,0.0,0.0
4996,38.0,57.0,1.0,0.0,1977.0,5.0,6.0,0.0,7.28,0.9,8.18,34.58,9.7,0.0,0.0,0.0
4997,39.0,63.0,41.0,0.0,1977.0,6.0,4.0,1.0,6.13,1.93,8.06,34.78,8.98,0.0,0.0,0.0
4998,40.0,15.0,45.0,0.0,1977.0,5.0,6.0,0.0,3.22,4.65,7.87,31.33,6.55,0.0,0.0,0.0
4999,41.0,133.0,15.0,0.0,1977.0,7.0,5.0,0.0,-0.69,8.33,7.64,26.57,3.71,0.0,0.0,0.0
5000,42.0,134.0,41.0,0.0,1977.0,5.0,6.0,0.0,3.63,3.95,7.57,31.54,6.38,0.0,0.0,0.0
5001,43.0,71.0,34.0,0.0,1977.0,9.0,2.0,0.0,5.24,1.5,6.73,35.86,10.3,0.0,0.0,0.0
5002,44.0,81.0,44.0,0.0,1977.0,10.0,1.0,0.0,9.2,-2.47,6.73,46.41,13.29,0.0,0.0,0.0
5003,45.0,45.0,52.0,0.0,1977.0,9.0,2.0,1.0,2.41,4.27,6.68,30.49,9.5,0.0,0.0,0.0
5004,46.0,139.0,24.0,0.0,1977.0,5.0,6.0,0.0,4.83,1.7,6.52,33.19,8.86,0.0,0.0,0.0
5005,47.0,200.0,41.0,0.0,1977.0,4.0,7.0,0.0,3.37,3.12,6.49,33.89,7.88,0.0,0.0,0.0
5006,48.0,12.0,41.0,0.0,1977.0,5.0,6.0,0.0,4.05,1.9,5.95,32.45,9.41,0.0,0.0,0.0
5007,49.0,125.0,24.0,0.0,1977.0,6.0,5.0,0.0,3.33,2.23,5.56,31.09,8.1,0.0,0.0,0.0
5008,50.0,75.0,41.0,0.0,1977.0,5.0,6.0,0.0,-0.6,5.47,4.86,26.62,6.13,0.0,0.0,0.0
5009,51.0,94.0,15.0,0.0,1977.0,5.0,5.0,1.0,3.71,1.12,4.83,30.41,10.07,0.0,0.0,0.0
5010,52.0,173.0,15.0,0.0,1977.0,5.0,6.0,0.0,2.8,1.89,4.69,31.58,11.73,0.0,0.0,0.0
5011,53.0,191.0,24.0,0.0,1977.0,5.0,7.0,0.0,0.88,3.68,4.56,28.98,7.56,0.0,0.0,0.0
5012,54.0,59.0,24.0,0.0,1977.0,8.0,3.0,0.0,3.55,0.87,4.42,31.38,11.02,0.0,0.0,0.0
5013,55.0,233.0,24.0,0.0,1977.0,5.0,6.0,0.0,5.1,-1.06,4.04,33.77,13.14,0.0,0.0,0.0
5014,56.0,11.0,24.0,0.0,1977.0,7.0,4.0,0.0,5.79,-1.83,3.95,35.54,13.19,0.0,0.0,0.0
5015,57.0,96.0,15.0,0.0,1977.0,4.0,7.0,0.0,1.74,1.89,3.63,29.12,10.05,0.0,0.0,0.0
5016,58.0,201.0,24.0,0.0,1977.0,8.0,1.0,1.0,-1.5,5.08,3.58,28.44,4.75,0.0,0.0,0.0
5017,59.0,180.0,45.0,0.0,1977.0,4.0,7.0,0.0,4.8,-1.28,3.52,31.3,15.03,0.0,0.0,0.0
5018,60.0,17.0,24.0,0.0,1977.0,6.0,5.0,0.0,3.87,-0.64,3.23,31.48,14.09,0.0,0.0,0.0
5019,61.0,112.0,48.0,0.0,1977.0,9.0,1.0,2.0,0.62,2.55,3.17,30.24,10.42,0.0,0.0,0.0
5020,62.0,128.0,24.0,0.0,1977.0,3.0,8.0,0.0,-3.24,6.35,3.11,24.6,7.15,0.0,0.0,0.0
5021,63.0,14.0,26.0,0.0,1977.0,9.0,2.0,0.0,4.58,-1.69,2.9,36.47,14.31,0.0,0.0,0.0
5022,64.0,179.0,24.0,0.0,1977.0,8.0,3.0,0.0,0.77,2.04,2.81,31.29,10.8,0.0,0.0,0.0
5023,65.0,7.0,52.0,0.0,1977.0,5.0,7.0,0.0,1.45,1.05,2.5,28.62,10.14,0.0,0.0,0.0
5024,66.0,129.0,26.0,0.0,1977.0,10.0,1.0,0.0,1.43,1.03,2.46,27.15,11.47,0.0,0.0,0.0
5025,67.0,160.0,13.0,0.0,1977.0,4.0,7.0,0.0,2.65,-0.21,2.44,32.48,12.61,0.0,0.0,0.0
5026,68.0,41.0,24.0,0.0,1977.0,10.0,1.0,0.0,9.57,-7.45,2.13,37.25,18.93,0.0,0.0,0.0
5027,69.0,244.0,25.0,0.0,1977.0,7.0,2.0,0.0,0.68,1.43,2.11,29.92,10.15,0.0,0.0,0.0
5028,70.0,240.0,15.0,0.0,1977.0,5.0,6.0,0.0,-4.99,6.49,1.49,22.28,9.18,0.0,0.0,0.0
5029,71.0,101.0,13.0,0.0,1977.0,3.0,7.0,1.0,-2.42,3.61,1.2,25.27,10.81,0.0,0.0,0.0
5030,72.0,31.0,26.0,0.0,1977.0,10.0,1.0,0.0,0.1,1.02,1.12,30.05,11.89,0.0,0.0,0.0
5031,73.0,36.0,24.0,0.0,1977.0,5.0,4.0,2.0,-5.48,6.41,0.93,26.75,5.18,0.0,0.0,0.0
5032,74.0,239.0,24.0,0.0,1977.0,6.0,5.0,0.0,0.88,-0.59,0.29,28.05,11.07,0.0,0.0,0.0
5033,75.0,165.0,34.0,0.0,1977.0,6.0,5.0,0.0,-3.39,3.63,0.24,26.54,7.96,0.0,0.0,0.0
5034,76.0,195.0,24.0,0.0,1977.0,6.0,6.0,0.0,0.09,0.13,0.22,28.01,12.3,0.0,0.0,0.0
5035,77.0,225.0,24.0,0.0,1977.0,3.0,7.0,1.0,-1.48,1.66,0.18,26.59,9.92,0.0,0.0,0.0
5036,78.0,224.0,47.0,0.0,1977.0,7.0,4.0,0.0,-1.01,0.72,-0.28,25.82,10.84,0.0,0.0,0.0
5037,79.0,164.0,39.0,0.0,1977.0,2.0,9.0,0.0,0.01,-0.69,-0.68,28.07,11.52,0.0,0.0,0.0
5038,80.0,114.0,24.0,0.0,1977.0,7.0,4.0,1.0,-3.83,2.93,-0.89,27.85,10.99,0.0,0.0,0.0
5039,81.0,87.0,24.0,0.0,1977.0,5.0,6.0,0.0,1.83,-2.83,-1.0,29.31,15.11,0.0,0.0,0.0
5040,82.0,211.0,24.0,0.0,1977.0,3.0,8.0,0.0,0.54,-1.63,-1.1,28.15,14.25,0.0,0.0,0.0
5041,83.0,143.0,52.0,0.0,1977.0,5.0,7.0,0.0,3.12,-4.3,-1.17,29.12,16.79,0.0,0.0,0.0
5042,84.0,99.0,44.0,0.0,1977.0,8.0,3.0,0.0,-5.46,4.15,-1.31,24.4,6.34,0.0,0.0,0.0
5043,85.0,199.0,24.0,0.0,1977.0,5.0,5.0,1.0,-0.18,-1.22,-1.4,29.08,16.55,0.0,0.0,0.0
5044,86.0,111.0,48.0,0.0,1977.0,6.0,4.0,2.0,-2.03,0.47,-1.55,24.39,11.72,0.0,0.0,0.0
5045,87.0,21.0,25.0,0.0,1977.0,7.0,2.0,0.0,-3.18,1.54,-1.64,24.6,9.46,0.0,0.0,0.0
5046,88.0,242.0,52.0,0.0,1977.0,4.0,6.0,1.0,-3.01,1.18,-1.83,22.43,14.14,0.0,0.0,0.0
5047,89.0,34.0,47.0,0.0,1977.0,9.0,1.0,1.0,-1.16,-0.72,-1.88,25.81,12.99,0.0,0.0,0.0
5048,90.0,186.0,34.0,0.0,1977.0,4.0,7.0,0.0,1.32,-3.58,-2.26,29.36,16.71,0.0,0.0,0.0
5049,91.0,102.0,13.0,0.0,1977.0,1.0,10.0,0.0,-3.36,0.66,-2.7,25.0,11.85,0.0,0.0,0.0
5050,92.0,220.0,24.0,0.0,1977.0,4.0,7.0,0.0,-3.71,0.63,-3.08,22.86,13.41,0.0,0.0,0.0
5051,93.0,92.0,15.0,0.0,1977.0,3.0,8.0,0.0,-1.08,-2.06,-3.13,26.36,15.65,0.0,0.0,0.0
5052,94.0,221.0,41.0,0.0,1977.0,2.0,9.0,0.0,-1.82,-1.65,-3.47,26.28,12.73,0.0,0.0,0.0
5053,95.0,232.0,30.0,0.0,1977.0,6.0,4.0,1.0,-1.25,-2.4,-3.65,26.15,15.14,0.0,0.0,0.0
5054,96.0,110.0,34.0,0.0,1977.0,4.0,6.0,0.0,1.48,-6.2,-4.72,28.23,16.83,0.0,0.0,0.0
5055,97.0,222.0,24.0,0.0,1977.0,4.0,7.0,0.0,-0.68,-4.22,-4.89,26.22,14.55,0.0,0.0,0.0
5056,98.0,61.0,26.0,0.0,1977.0,8.0,3.0,0.0,-1.96,-3.22,-5.18,23.58,15.57,0.0,0.0,0.0
5057,99.0,50.0,25.0,0.0,1977.0,6.0,3.0,0.0,-6.98,1.74,-5.24,21.0,9.06,0.0,0.0,0.0
5058,100.0,163.0,39.0,0.0,1977.0,2.0,9.0,0.0,-1.29,-4.13,-5.42,26.49,21.02,0.0,0.0,0.0
5059,101.0,208.0,48.0,0.0,1977.0,5.0,6.0,0.0,-4.99,-0.73,-5.72,22.61,13.02,0.0,0.0,0.0
5060,102.0,205.0,44.0,0.0,1977.0,6.0,4.0,1.0,-2.39,-3.58,-5.98,30.65,14.09,0.0,0.0,0.0
5061,103.0,236.0,26.0,0.0,1977.0,4.0,7.0,0.0,-0.89,-5.12,-6.01,26.11,17.06,0.0,0.0,0.0
5062,104.0,219.0,52.0,0.0,1977.0,3.0,8.0,0.0,0.91,-7.01,-6.1,27.64,22.64,0.0,0.0,0.0
5063,105.0,103.0,26.0,0.0,1977.0,6.0,5.0,0.0,-4.3,-1.93,-6.22,22.13,16.92,0.0,0.0,0.0
5064,106.0,0.0,24.0,0.0,1977.0,2.0,8.0,1.0,-5.81,-0.43,-6.24,21.9,14.14,0.0,0.0,0.0
5065,107.0,238.0,30.0,0.0,1977.0,5.0,6.0,0.0,-0.35,-5.96,-6.31,27.77,19.43,0.0,0.0,0.0
5066,108.0,204.0,45.0,0.0,1977.0,2.0,9.0,0.0,1.42,-8.37,-6.94,27.77,26.21,0.0,0.0,0.0
5067,109.0,172.0,25.0,0.0,1977.0,3.0,6.0,0.0,-7.77,0.81,-6.96,21.98,10.92,0.0,0.0,0.0
5068,110.0,223.0,1.0,0.0,1977.0,1.0,9.0,1.0,-9.65,2.31,-7.33,18.56,13.88,0.0,0.0,0.0
5069,111.0,154.0,15.0,0.0,1977.0,1.0,10.0,0.0,-4.38,-2.99,-7.38,23.45,19.0,0.0,0.0,0.0
5070,112.0,19.0,26.0,0.0,1977.0,5.0,7.0,0.0,0.43,-7.83,-7.4,27.51,20.14,0.0,0.0,0.0
5071,113.0,167.0,25.0,0.0,1977.0,5.0,4.0,0.0,-5.08,-2.65,-7.73,23.78,14.2,0.0,0.0,0.0
5072,114.0,234.0,47.0,0.0,1977.0,6.0,4.0,1.0,-1.87,-6.13,-8.01,26.67,18.41,0.0,0.0,0.0
5073,115.0,155.0,24.0,0.0,1977.0,6.0,5.0,0.0,-5.92,-2.48,-8.4,22.17,16.12,0.0,0.0,0.0
5074,116.0,177.0,45.0,0.0,1977.0,1.0,10.0,0.0,-3.08,-5.57,-8.64,24.25,27.59,0.0,0.0,0.0
5075,117.0,72.0,47.0,0.0,1977.0,4.0,5.0,2.0,-4.54,-4.3,-8.84,22.78,16.16,0.0,0.0,0.0
5076,118.0,86.0,25.0,0.0,1977.0,4.0,5.0,0.0,-5.11,-4.02,-9.13,23.15,15.48,0.0,0.0,0.0
5077,119.0,37.0,47.0,0.0,1977.0,5.0,6.0,0.0,-10.85,1.71,-9.14,16.68,10.14,0.0,0.0,0.0
5078,120.0,144.0,30.0,0.0,1977.0,4.0,7.0,0.0,-1.22,-7.95,-9.18,24.32,21.19,0.0,0.0,0.0
5079,121.0,24.0,34.0,0.0,1977.0,4.0,7.0,0.0,-0.3,-9.05,-9.36,29.49,22.12,0.0,0.0,0.0
5080,122.0,226.0,1.0,0.0,1977.0,1.0,10.0,0.0,-5.85,-3.79,-9.64,22.39,15.9,0.0,0.0,0.0
5081,123.0,124.0,48.0,0.0,1977.0,5.0,5.0,1.0,-9.47,-0.35,-9.82,17.17,13.43,0.0,0.0,0.0
5082,124.0,178.0,24.0,0.0,1977.0,3.0,8.0,0.0,-6.31,-3.69,-10.0,21.63,18.42,0.0,0.0,0.0
5083,125.0,10.0,48.0,0.0,1977.0,7.0,4.0,0.0,-4.27,-6.71,-10.98,20.32,19.74,0.0,0.0,0.0
5084,126.0,135.0,44.0,0.0,1977.0,5.0,5.0,0.0,-5.0,-6.39,-11.39,24.68,15.9,0.0,0.0,0.0
5085,127.0,93.0,24.0,0.0,1977.0,3.0,7.0,1.0,-5.28,-7.23,-12.51,21.54,19.14,0.0,0.0,0.0
5086,128.0,217.0,52.0,0.0,1977.0,1.0,10.0,0.0,-5.11,-7.98,-13.08,21.59,30.55,0.0,0.0,0.0
5087,129.0,46.0,25.0,0.0,1977.0,2.0,7.0,0.0,-5.08,-9.25,-14.33,23.31,20.94,0.0,0.0,0.0
5088,130.0,193.0,44.0,0.0,1977.0,3.0,7.0,1.0,-10.25,-5.14,-15.39,19.24,17.59,0.0,0.0,0.0
5089,131.0,48.0,25.0,0.0,1977.0,1.0,8.0,0.0,-11.81,-3.85,-15.66,16.93,16.47,0.0,0.0,0.0
5090,132.0,212.0,30.0,0.0,1977.0,3.0,8.0,0.0,-2.07,-13.8,-15.87,24.27,29.86,0.0,0.0,0.0
5091,133.0,153.0,26.0,0.0,1977.0,3.0,8.0,0.0,-10.19,-5.83,-16.02,16.4,19.71,0.0,0.0,0.0
5092,134.0,157.0,26.0,0.0,1977.0,1.0,10.0,0.0,-0.88,-16.07,-16.95,25.91,29.2,0.0,0.0,0.0
5093,135.0,4.0,44.0,0.0,1977.0,3.0,8.0,0.0,-8.89,-8.21,-17.1,18.63,18.23,0.0,0.0,0.0
5094,136.0,6.0,47.0,0.0,1977.0,2.0,9.0,0.0,-5.44,-11.68,-17.12,21.76,25.54,0.0,0.0,0.0
5095,137.0,107.0,48.0,0.0,1977.0,2.0,9.0,0.0,-12.65,-4.47,-17.12,14.76,18.72,0.0,0.0,0.0
5096,138.0,88.0,24.0,0.0,1977.0,2.0,9.0,0.0,-11.43,-6.56,-17.99,15.9,19.78,0.0,0.0,0.0
5097,139.0,95.0,24.0,0.0,1977.0,3.0,7.0,0.0,-8.53,-9.59,-18.12,17.76,21.29,0.0,0.0,0.0
5098,140.0,209.0,26.0,0.0,1977.0,2.0,9.0,0.0,-14.06,-4.26,-18.31,12.62,20.39,0.0,0.0,0.0
5099,141.0,170.0,44.0,0.0,1977.0,3.0,8.0,0.0,-10.05,-9.3,-19.35,18.1,24.22,0.0,0.0,0.0
5100,142.0,56.0,30.0,0.0,1977.0,2.0,9.0,0.0,-8.13,-12.23,-20.36,18.29,26.63,0.0,0.0,0.0
5101,143.0,121.0,47.0,0.0,1977.0,2.0,9.0,0.0,-3.43,-17.15,-20.57,23.42,32.55,0.0,0.0,0.0
5102,144.0,113.0,24.0,0.0,1977.0,2.0,9.0,0.0,-11.61,-9.03,-20.63,14.92,24.65,0.0,0.0,0.0
5103,145.0,194.0,30.0,0.0,1977.0,3.0,8.0,0.0,-15.36,-5.31,-20.68,11.07,19.56,0.0,0.0,0.0
5104,1.0,2.0,41.0,1.0,1978.0,11.0,1.0,0.0,14.15,11.84,25.99,41.83,0.01,0.0,0.0,0.0
5105,2.0,216.0,36.0,2.0,1978.0,12.0,1.0,0.0,10.1,15.4,25.51,37.63,-2.78,0.0,0.0,0.0
5106,3.0,159.0,13.0,3.0,1978.0,11.0,1.0,0.0,15.05,9.77,24.82,49.29,1.61,0.0,0.0,0.0
5107,4.0,166.0,24.0,4.0,1978.0,11.0,1.0,0.0,7.41,14.5,21.91,37.54,-1.78,0.0,0.0,0.0
5108,5.0,130.0,15.0,5.0,1978.0,10.0,2.0,0.0,7.58,13.67,21.25,40.29,0.02,0.0,0.0,0.0
5109,6.0,140.0,13.0,8.0,1978.0,9.0,3.0,0.0,13.73,7.34,21.07,47.8,4.43,0.0,0.0,0.0
5110,7.0,9.0,45.0,11.0,1978.0,9.0,2.0,1.0,7.83,12.18,20.01,37.58,0.71,0.0,0.0,0.0
5111,8.0,156.0,24.0,7.0,1978.0,9.0,3.0,0.0,11.34,8.38,19.72,37.56,2.81,0.0,0.0,0.0
5112,9.0,202.0,45.0,9.0,1978.0,9.0,3.0,0.0,5.19,14.21,19.4,35.34,-2.61,0.0,0.0,0.0
5113,10.0,89.0,45.0,10.0,1978.0,9.0,3.0,0.0,12.47,6.54,19.01,41.36,4.91,0.0,0.0,0.0
